,profit,cumulative_profit
2023-03-30,0.9897985370151009,1.6447761178962244
2023-03-31,1.0595677596069186,1.7427517462942674
2023-04-01,1.0003,1.7432745718181557
2023-04-02,1.0003,1.743797554189701
2023-04-03,0.9860604527996596,1.7194898058752355
2023-04-04,1.0003,1.720005652816998
2023-04-05,1.0003,1.720521654512843
2023-04-06,1.0003,1.7210378110091968
2023-04-07,1.0003,1.7215541223524995
2023-04-08,1.0003,1.7220705885892051
2023-04-09,1.0003,1.722587209765782
2023-04-10,1.0003,1.7231039859287116
2023-04-11,1.0196056244073841,1.7568865154916964
2023-04-12,1.0003,1.7574135814463439
2023-04-13,1.026098387024422,1.803279241256906
2023-04-14,1.0003,1.8038202250292832
2023-04-15,1.0003,1.8043613710967918
2023-04-16,1.0003,1.8049026795081209
2023-04-17,0.9820074746706774,1.7724279223301087
2023-04-18,1.0003,1.7729596507068077
2023-04-19,1.0003,1.7734915386020198
2023-04-20,0.9677922924448136,1.7163714417751283
2023-04-21,1.0003,1.7168863532076608
2023-04-22,1.0202306023049343,1.751619998222174
2023-04-23,0.9940184053379405,1.7411425173908517
2023-04-24,1.0003,1.741664860146069
2023-04-25,1.0286653113922541,1.7915902257031027
2023-04-26,1.0003,1.7921277027708136
2023-04-27,1.0003,1.7926653410816447
2023-04-28,1.0003,1.793203140683969
2023-04-29,1.0003,1.7937411016261742
2023-04-30,1.0003,1.794279223956662
2023-05-01,1.0003,1.794817507723849
2023-05-02,1.0003,1.7953559529761662
2023-05-03,1.0003,1.795894559762059
2023-05-04,1.0003,1.7964333281299876
2023-05-05,1.0003,1.7969722581284264
2023-05-06,1.0003,1.7975113498058648
2023-05-07,1.0003,1.7980506032108066
2023-05-08,1.0003,1.7985900183917698
2023-05-09,1.0003,1.7991295953972872
2023-05-10,1.0003,1.7996693342759063
2023-05-11,1.0003,1.800209235076189
2023-05-12,1.0003,1.8007492978467117
2023-05-13,1.0003,1.8012895226360657
2023-05-14,1.0003,1.8018299094928565
2023-05-15,1.0003,1.8023704584657043
2023-05-16,1.0003,1.802911169603244
2023-05-17,1.0447631251693685,1.8836151079574466
2023-05-18,1.0003,1.8841801924898338
2023-05-19,1.0003,1.8847454465475808
2023-05-20,1.0003,1.885310870181545
2023-05-21,1.0003,1.8858764634425995
2023-05-22,1.0003,1.8864422263816323
2023-05-23,1.0003,1.8870081590495467
2023-05-24,1.0003,1.8875742614972615
2023-05-25,1.0003,1.8881405337757107
2023-05-26,1.0003,1.8887069759358432
2023-05-27,1.0003,1.889273588028624
2023-05-28,1.0034204482260225,1.8957357505212677
2023-05-29,1.0003,1.896304471246424
2023-05-30,1.0003,1.896873362587798
2023-05-31,1.0003,1.8974424245965744
2023-06-01,1.0003,1.8980116573239534
2023-06-02,1.0003,1.8985810608211504
2023-06-03,1.0003,1.8991506351393967
2023-06-04,1.0003,1.8997203803299385
2023-06-05,1.0003,1.9002902964440374
2023-06-06,1.058552286023967,2.0115566374099974
2023-06-07,1.0003,2.0121601044012203
2023-06-08,1.0003,2.012763752432541
2023-06-09,1.0003,2.0133675815582706
2023-06-10,1.0003,2.013971591832738
2023-06-11,1.0003,2.014575783310288
2023-06-12,1.0003,2.015180156045281
2023-06-13,1.0003,2.0157847100920945
2023-06-14,1.0003,2.016389445505122
2023-06-15,1.0003,2.016994362338773
2023-06-16,1.0003,2.0175994606474745
2023-06-17,1.0003,2.0182047404856687
2023-06-18,1.0003,2.0188102019078142
2023-06-19,1.0003,2.0194158449683863
2023-06-20,1.0003,2.020021669721877
2023-06-21,1.0606113350098663,2.142457879872579
2023-06-22,1.0003,2.143100617236541
2023-06-23,1.0003,2.1437435474217117
2023-06-24,1.0125476897190384,2.17064257629195
2023-06-25,0.9836717034798151,2.135199680666917
2023-06-26,1.0003,2.135840240571117
2023-06-27,1.0003,2.1364809926432886
2023-06-28,1.0003,2.1371219369410817
2023-06-29,1.0003,2.137763073522164
2023-06-30,1.0003,2.1384044024442206
2023-07-01,0.9934260800705312,2.124346703125729
2023-07-02,1.0558758445801717,2.243046369343982
2023-07-03,1.0003,2.2437192832547854
2023-07-04,1.0003,2.2443923990397616
